protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
Nif_Geopsychro_electrodiphilus,Extant-MLAnc_Align,NA,NA,1,103,24,76,100,49,112,29,94,92,90,47,42,58,31,54,59,60,79,14,46
Nif_Desulfuromonas_soudanensis,Extant-MLAnc_Align,NA,NA,1,104,22,67,103,50,112,28,86,89,96,46,43,63,30,52,54,68,83,13,45
Nif_Geobacter_metallireducens,Extant-MLAnc_Align,NA,NA,1,109,24,79,87,45,112,29,84,87,94,49,43,65,29,56,59,57,88,11,52
Nif_Anaeromyxobacter_K,Extant-MLAnc_Align,NA,NA,1,122,22,76,86,45,111,29,58,64,104,45,41,66,33,82,55,66,96,12,47
Nif_Pelobacter_propionicus,Extant-MLAnc_Align,NA,NA,1,97,22,77,94,49,109,31,79,83,93,52,44,59,28,59,69,64,84,11,52
Nif_Deltaproteobacteria_HGW-4,Extant-MLAnc_Align,NA,NA,1,104,26,74,95,51,115,29,80,89,92,49,43,60,29,50,60,65,86,11,50
Nif_Geobacteraceae_GWC2_53_11,Extant-MLAnc_Align,NA,NA,1,99,26,80,89,47,114,31,92,89,93,46,47,60,31,50,66,63,74,11,51
Nif_Actinobacteria_HGW-10,Extant-MLAnc_Align,NA,NA,1,122,18,85,89,48,113,33,80,65,89,51,44,59,34,63,69,69,87,13,47
Nif_Thermodesulfo_yellowstonii,Extant-MLAnc_Align,NA,NA,1,71,23,73,99,46,108,28,100,89,108,38,46,62,28,70,62,56,75,11,63
Nif_Magnetoovum_chiemensis,Extant-MLAnc_Align,NA,NA,1,97,23,77,91,48,101,31,92,86,86,49,55,56,30,63,70,62,81,12,48
Nif_Nitrospirae_GWC2_57_13,Extant-MLAnc_Align,NA,NA,1,96,19,77,88,49,121,27,87,90,90,50,51,55,35,58,56,74,81,12,50
Nif_Nitrospirae_GWA2_46_11,Extant-MLAnc_Align,NA,NA,1,91,20,77,93,49,115,31,82,92,90,52,48,55,32,58,56,71,80,13,54
Nif_Frankia_casuarinae,Extant-MLAnc_Align,NA,NA,1,115,15,73,100,51,112,33,70,66,102,40,40,62,31,70,67,83,100,15,43
Nif_Thermicanus_aegyptius,Extant-MLAnc_Align,NA,NA,1,104,17,72,107,46,117,31,87,82,109,46,48,56,32,64,64,57,84,9,53
Nif_Bacillus_caseinilyticus,Extant-MLAnc_Align,NA,NA,1,105,21,73,99,48,108,33,79,88,108,46,48,49,42,54,63,66,82,10,50
Nif_Aneurini_terranovensis,Extant-MLAnc_Align,NA,NA,1,90,21,70,106,47,114,33,95,87,98,48,52,52,41,53,62,72,77,9,49
Nif_Fonti_panacisegetis,Extant-MLAnc_Align,NA,NA,1,110,24,69,102,46,115,30,90,78,110,51,53,49,38,56,70,57,72,8,51
Nif_Paenibacillus_stellifer,Extant-MLAnc_Align,NA,NA,1,97,22,75,98,49,117,36,85,85,110,49,56,51,41,50,77,63,79,9,47
Nif_Anaero_alkalilacustris,Extant-MLAnc_Align,NA,NA,1,83,23,88,99,47,111,31,92,99,103,44,45,47,40,45,66,76,76,9,51
Nif_Gorillibacterium_SN4,Extant-MLAnc_Align,NA,NA,1,106,21,74,100,49,118,33,78,73,104,47,42,53,35,61,71,73,85,9,53
Nif_Sulfurospirillum_cavolei,Extant-MLAnc_Align,NA,NA,1,118,24,77,102,49,113,33,78,100,92,50,39,53,37,46,61,71,83,16,59
Nif_Sulfurovum_C5,Extant-MLAnc_Align,NA,NA,1,102,23,81,109,47,113,34,95,101,94,47,47,51,35,46,74,65,73,16,54
Nif_Lebetimonas_JS032,Extant-MLAnc_Align,NA,NA,1,92,20,85,108,54,121,32,90,99,94,47,48,58,31,51,66,65,79,16,56
Nif_Sulfuricurvum_kujiense,Extant-MLAnc_Align,NA,NA,1,97,21,80,102,51,120,33,85,90,92,53,48,54,38,49,71,68,83,18,55
Nif_Sulfurimonas,Extant-MLAnc_Align,NA,NA,1,119,21,82,101,51,117,31,90,90,90,50,51,53,34,47,62,66,75,18,57
Nif_Geovibrio_L21-Ace-BES,Extant-MLAnc_Align,NA,NA,1,75,18,85,112,49,106,32,87,90,89,50,53,53,33,57,76,61,88,15,54
Nif_Denitrovibrio_acetiphilus,Extant-MLAnc_Align,NA,NA,1,89,20,84,106,53,114,29,90,98,94,49,54,51,32,49,63,52,78,13,55
Nif_Chrysiogenes_arsenatis,Extant-MLAnc_Align,NA,NA,1,103,20,69,104,42,109,28,90,84,93,53,39,57,32,60,72,72,87,13,53
Nif_Calditerri_nitroreducens,Extant-MLAnc_Align,NA,NA,1,73,20,80,101,57,109,28,104,108,88,37,57,50,32,50,70,59,81,11,58
Nif_Lambdaprot_RIFOXYC1_56_13,Extant-MLAnc_Align,NA,NA,1,98,21,73,93,51,120,30,88,94,97,47,49,51,42,49,66,72,82,11,52
Nif_Lambdaprot_RIFOXYD2_50_16,Extant-MLAnc_Align,NA,NA,1,114,19,77,92,57,111,32,78,86,91,49,51,53,40,51,67,66,92,12,50
Nif_Alphaproteobacteria,Extant-MLAnc_Align,NA,NA,1,111,22,82,96,51,112,30,76,74,107,49,43,62,34,68,51,82,93,15,47
Nif_Vibrio_diazotrophicus,Extant-MLAnc_Align,NA,NA,1,96,25,84,105,51,109,26,86,82,94,48,50,54,38,58,66,77,88,15,51
Nif_Neiella_marina,Extant-MLAnc_Align,NA,NA,1,99,25,82,111,50,119,28,79,91,95,54,49,54,33,52,57,68,88,15,54
Nif_Agarivorans_albus,Extant-MLAnc_Align,NA,NA,1,99,25,86,106,50,118,28,78,90,93,51,43,54,38,51,59,71,88,15,53
Nif_Tolumonas_lignilytica,Extant-MLAnc_Align,NA,NA,1,99,23,75,105,56,113,26,75,90,98,54,51,53,37,55,63,72,87,15,51
Nif_Brenneria_salicis,Extant-MLAnc_Align,NA,NA,1,103,25,77,93,53,113,27,77,69,106,50,46,56,50,62,67,75,83,15,50
Nif_Rahnella_AA,Extant-MLAnc_Align,NA,NA,1,105,23,82,90,53,113,27,70,69,103,58,47,54,49,63,60,78,87,16,48
Nif_Dickeya_paradisiaca_Ech703,Extant-MLAnc_Align,NA,NA,1,98,23,75,97,53,113,30,75,72,105,54,54,56,48,64,59,75,84,15,47
Nif_Mangrovibacter_phragmitis,Extant-MLAnc_Align,NA,NA,1,102,24,81,95,51,108,30,82,71,99,56,51,54,50,65,65,73,80,15,44
Nif_Raoultella_ornithinolytica,Extant-MLAnc_Align,NA,NA,1,109,24,79,89,56,108,28,73,68,110,55,53,53,49,63,63,68,88,15,44
Nif_Pantoea_cypripedii,Extant-MLAnc_Align,NA,NA,1,103,23,79,91,56,108,30,77,66,107,54,49,57,51,64,64,73,84,16,43
Nif_Magnetococcus_marinus_MC-1,Extant-MLAnc_Align,NA,NA,1,88,20,79,103,46,116,32,77,87,96,55,54,57,32,57,67,69,90,16,58
Nif_Magnetofaba_australis,Extant-MLAnc_Align,NA,NA,1,98,23,80,105,48,116,34,79,88,93,54,51,55,32,56,59,73,86,14,54
Nif_Azovibrio_restrictus,Extant-MLAnc_Align,NA,NA,1,113,25,78,104,55,120,32,82,89,95,50,53,52,30,57,51,69,88,14,51
Nif_Uliginosi_gangwonense,Extant-MLAnc_Align,NA,NA,1,106,23,80,107,58,111,29,80,97,99,51,48,55,33,56,54,69,86,15,50
Nif_Gammaproteobacteria_HGW-1,Extant-MLAnc_Align,NA,NA,1,108,21,74,107,49,119,27,71,93,97,58,51,57,34,52,58,71,91,14,54
Nif_Marinobacter_ES-1,Extant-MLAnc_Align,NA,NA,1,92,19,89,101,53,116,32,70,83,102,52,47,52,38,65,70,68,91,13,54
Nif_Thauera_D20,Extant-MLAnc_Align,NA,NA,1,106,22,80,105,56,113,30,79,93,94,56,54,55,38,54,58,67,84,16,51
Nif_Gammaprot_28-57-27,Extant-MLAnc_Align,NA,NA,1,114,21,82,99,58,109,32,78,85,90,55,54,51,38,62,58,72,88,16,53
Nif_Dechloromonas_aromatica,Extant-MLAnc_Align,NA,NA,1,101,22,86,97,56,116,34,80,90,93,54,50,56,30,55,59,73,93,14,49
Nif_Betaproteobacteria_HGW-11,Extant-MLAnc_Align,NA,NA,1,99,21,83,98,56,114,33,80,96,99,51,44,59,34,55,60,73,95,16,44
Nif_Zoogloea_LCSB751,Extant-MLAnc_Align,NA,NA,1,105,22,81,103,54,114,33,71,91,94,54,50,54,27,59,55,76,94,15,52
Nif_Hydrogenophilales_28-61-23,Extant-MLAnc_Align,NA,NA,1,104,21,77,103,51,114,33,84,87,98,56,53,55,34,58,54,71,90,16,54
Nif_Gallionellales_GWA2_59_43,Extant-MLAnc_Align,NA,NA,1,108,21,73,101,54,114,30,82,84,91,57,52,56,38,61,55,80,84,16,46
Nif_Thioflexothrix_psekupsii,Extant-MLAnc_Align,NA,NA,1,102,22,81,106,53,109,34,82,91,94,57,55,55,29,61,55,70,81,17,50
Nif_Acidihalobacter_prosperus,Extant-MLAnc_Align,NA,NA,1,94,21,83,109,52,114,31,81,90,92,50,57,54,31,64,56,75,88,16,55
Nif_Blastopirellula_marina,Extant-MLAnc_Align,NA,NA,1,89,21,91,101,51,118,34,82,91,91,50,52,54,34,58,59,75,84,19,52
Nif_Magnetovibrio_blakemorei,Extant-MLAnc_Align,NA,NA,1,106,21,94,98,50,115,32,81,86,93,59,51,50,36,57,55,76,82,15,56
Nif_Ectothiorhodospira_marina,Extant-MLAnc_Align,NA,NA,1,94,24,92,105,51,108,32,65,87,98,56,49,55,36,65,61,68,87,14,53
Nif_Cohaesibacter_ES-047,Extant-MLAnc_Align,NA,NA,1,99,22,90,107,52,112,33,87,83,90,54,51,54,33,60,55,79,76,17,53
Nif_Marinobacterium_litorale,Extant-MLAnc_Align,NA,NA,1,100,20,91,103,50,109,31,82,95,94,57,49,50,35,53,60,76,83,15,54
Nif_Teredinibacter_turnerae,Extant-MLAnc_Align,NA,NA,1,86,23,87,111,52,107,31,78,84,93,57,57,54,42,59,64,71,85,18,49
Nif_Pseudomonas_stutzeri_A1501,Extant-MLAnc_Align,NA,NA,1,91,23,90,102,52,108,32,77,92,94,57,48,55,41,58,64,70,87,18,50
Nif_Azotobacter_vinelandii_DJ,Extant-MLAnc_Align,NA,NA,1,88,24,83,101,55,113,29,81,94,94,53,49,54,38,59,67,64,94,18,47
Nif_Azomonas_agilis_DSM_375,Extant-MLAnc_Align,NA,NA,1,88,22,84,100,55,111,29,85,91,92,53,52,56,41,61,62,73,91,17,48
Nif_Thiothrix_nivea_DSM_5205,Extant-MLAnc_Align,NA,NA,1,94,20,83,105,55,115,34,83,91,95,51,57,51,30,61,64,69,81,16,51
Nif_Gammaprot_RIFOXYD12_61_37,Extant-MLAnc_Align,NA,NA,1,98,22,79,102,53,114,32,80,87,99,54,52,54,39,62,55,71,87,17,51
Nif_Thiodiazo_endolucinida,Extant-MLAnc_Align,NA,NA,1,96,21,80,115,54,113,30,80,88,85,58,52,52,40,55,56,81,84,15,52
Nif_Methylo_buryatense,Extant-MLAnc_Align,NA,NA,1,104,20,78,109,55,111,33,84,88,89,54,55,54,35,60,50,73,86,16,54
Nif_Zetaproteobacteria,Extant-MLAnc_Align,NA,NA,1,98,20,79,107,56,115,30,77,88,91,62,54,51,35,57,65,79,79,15,52
Nif_Lamprocystis_purpurea,Extant-MLAnc_Align,NA,NA,1,109,23,86,95,53,112,34,88,84,95,54,51,52,39,65,55,67,84,16,51
Nif_Thiorhodococcus_drewsii,Extant-MLAnc_Align,NA,NA,1,101,23,83,103,54,115,30,79,92,94,55,48,54,35,55,56,70,93,16,52
Nif_Thiohalocapsa_ML1,Extant-MLAnc_Align,NA,NA,1,113,23,89,97,51,112,31,75,83,97,56,47,53,38,61,52,72,89,16,56
Nif_Cylindro_raciborskii,Extant-MLAnc_Align,NA,NA,1,106,16,73,95,49,120,35,86,88,97,43,58,57,34,60,67,66,86,19,52
Nif_Mastigocoleus_testarum,Extant-MLAnc_Align,NA,NA,1,90,16,77,95,49,117,35,94,85,90,42,55,51,35,57,68,72,73,16,49
Nif_Fischerella_PCC_9605,Extant-MLAnc_Align,NA,NA,1,99,18,73,100,50,116,35,85,87,95,45,63,59,32,59,63,72,82,18,53
Nif_Richelia_intracellularis,Extant-MLAnc_Align,NA,NA,1,92,18,78,95,52,115,33,83,95,96,44,58,59,35,58,71,64,84,19,53
Nif_Desertifilum_IPPAS_B-1220,Extant-MLAnc_Align,NA,NA,1,110,19,80,98,52,113,34,95,77,105,35,47,54,46,56,61,79,78,19,51
Nif_Trichodesmium_erythraeum,Extant-MLAnc_Align,NA,NA,1,107,17,79,100,56,120,26,87,82,96,38,61,53,44,61,58,62,83,14,49
Nif_Myxosarcina_GI1,Extant-MLAnc_Align,NA,NA,1,93,17,79,105,53,116,34,85,74,96,36,56,60,39,61,64,77,80,16,59
Nif_Halothece_PCC_7418,Extant-MLAnc_Align,NA,NA,1,94,17,84,108,60,112,35,84,76,94,35,59,55,41,59,55,80,81,15,54
Nif_Phormidesmis_priestleyi,Extant-MLAnc_Align,NA,NA,1,99,16,76,99,56,117,26,79,80,99,40,59,56,42,56,63,83,78,16,56
Nif_Nodosilinea_nodulosa,Extant-MLAnc_Align,NA,NA,1,104,19,79,96,55,117,30,86,75,99,38,52,56,43,60,57,77,79,16,57
Nif_Hydrococcus_rivularis,Extant-MLAnc_Align,NA,NA,1,104,16,65,107,50,110,32,81,79,106,40,51,54,37,60,63,76,80,18,54
Nif_Lyngbya_aestuarii,Extant-MLAnc_Align,NA,NA,1,94,16,74,111,51,118,32,83,88,96,40,55,50,38,57,64,73,84,18,49
Nif_Cyanobacterium_SU2,Extant-MLAnc_Align,NA,NA,1,103,16,67,108,51,118,30,82,76,102,40,55,54,37,55,66,76,81,17,51
Nif_Atelocyano_thalassa_ALOHA,Extant-MLAnc_Align,NA,NA,1,102,19,71,98,49,118,35,84,78,97,46,53,52,32,54,61,72,87,17,51
Nif_Oscillatoria_PCC_10802,Extant-MLAnc_Align,NA,NA,1,97,16,71,104,46,118,34,92,85,96,37,47,55,36,61,67,75,84,18,54
Nif_Chroococcidiopsis_TS-821,Extant-MLAnc_Align,NA,NA,1,101,19,75,103,51,115,34,91,80,104,35,48,52,38,58,67,76,81,17,54
Nif_Leptolyngbya_ohadii,Extant-MLAnc_Align,NA,NA,1,111,15,70,107,49,117,34,85,78,98,33,48,56,36,60,64,79,86,17,60
Nif_Vulcanococcus_limneticus,Extant-MLAnc_Align,NA,NA,1,111,15,74,91,46,113,39,87,68,103,34,53,61,41,63,68,79,90,18,51
Nif_Pseudanabaena_SR411,Extant-MLAnc_Align,NA,NA,1,109,15,73,94,51,116,34,96,74,104,31,60,59,39,57,69,81,81,17,55
Nif_Azospir_halopraeferens,Extant-MLAnc_Align,NA,NA,1,106,17,87,89,55,118,38,87,87,96,40,44,54,38,57,66,63,88,13,54
Nif_Roseospirillum_parvum,Extant-MLAnc_Align,NA,NA,1,123,20,84,89,46,118,35,76,70,101,42,44,57,44,59,69,67,85,15,48
Nif_Rhodovibrio_salinarum,Extant-MLAnc_Align,NA,NA,1,112,21,82,89,42,118,39,70,58,98,46,42,59,52,73,64,69,88,17,49
Nif_Caenispirillum_bisanense,Extant-MLAnc_Align,NA,NA,1,126,19,79,93,47,119,30,77,89,105,44,44,49,42,50,61,63,83,16,54
Nif_Phaeospirillum_fulvum,Extant-MLAnc_Align,NA,NA,1,115,22,86,90,49,112,31,85,84,100,34,46,55,36,56,70,63,86,16,51
Nif_Magnetospirillum_bellicus,Extant-MLAnc_Align,NA,NA,1,116,19,81,92,54,110,31,77,86,95,38,47,56,40,55,69,71,81,16,52
Nif_Pararhodo_photometricum,Extant-MLAnc_Align,NA,NA,1,129,22,82,93,51,108,32,77,82,99,48,42,47,41,62,68,70,78,16,49
Nif_Rhodospirillum_rubrum,Extant-MLAnc_Align,NA,NA,1,122,20,84,91,50,118,32,81,80,101,42,41,49,35,60,67,68,86,16,49
Nif_Rhodobacter_capsulatus_A52,Extant-MLAnc_Align,NA,NA,1,126,20,81,93,51,120,32,86,88,89,46,46,54,37,49,69,66,84,18,53
Nif_Yangia_CCB-MM3,Extant-MLAnc_Align,NA,NA,1,114,20,86,105,46,120,33,72,83,91,48,43,55,46,51,70,62,91,16,56
Nif_Aurantimonas_USBA_369,Extant-MLAnc_Align,NA,NA,1,127,20,83,92,47,120,29,78,77,100,44,39,59,45,63,72,53,86,16,51
Nif_Cereibacter_changlensis,Extant-MLAnc_Align,NA,NA,1,120,21,84,90,41,115,38,80,76,99,42,42,53,42,60,71,67,84,15,55
Nif_Hartmanni_diazotrophicus,Extant-MLAnc_Align,NA,NA,1,115,21,90,106,49,120,34,72,84,100,43,44,50,41,57,69,55,90,17,57
Nif_Methylobacterium_nodulans,Extant-MLAnc_Align,NA,NA,1,132,20,80,97,51,116,35,80,80,103,36,39,54,47,65,62,66,82,15,56
Nif_Pleomorphomonas_86,Extant-MLAnc_Align,NA,NA,1,129,22,86,92,50,131,38,80,79,97,41,41,56,37,63,66,59,80,15,54
Nif_Rhodovulum_PH10,Extant-MLAnc_Align,NA,NA,1,122,22,88,97,49,123,40,76,91,107,39,41,53,40,60,70,64,86,14,52
Nif_Rhodopila_globiformis,Extant-MLAnc_Align,NA,NA,1,124,20,89,87,46,115,36,79,82,100,42,41,56,47,57,69,62,78,17,56
Nif_Zavarzinia_HR-AS,Extant-MLAnc_Align,NA,NA,1,126,20,86,94,49,113,32,77,84,99,42,43,52,43,56,72,58,82,16,57
Nif_Zymomonas_mobilis,Extant-MLAnc_Align,NA,NA,1,115,18,81,98,48,110,30,79,88,100,40,48,52,36,56,81,64,80,16,57
Nif_Afifella_marina,Extant-MLAnc_Align,NA,NA,1,120,19,82,100,52,113,35,71,79,102,40,46,54,45,57,73,71,83,15,52
Nif_Gallionellales_GWA2_60_18,Extant-MLAnc_Align,NA,NA,1,111,22,82,89,57,114,34,73,95,88,51,41,48,35,52,65,72,90,14,51
Nif_Azospira_I13,Extant-MLAnc_Align,NA,NA,1,110,17,87,85,53,128,31,76,96,96,39,42,49,34,52,72,53,94,13,50
Nif_Acidithio_ferrooxidans,Extant-MLAnc_Align,NA,NA,1,105,20,82,96,62,125,37,79,85,92,46,48,54,34,58,76,65,77,16,49
Nif_Verrucomicrobia_LP2A,Extant-MLAnc_Align,NA,NA,1,96,19,83,98,57,120,35,89,86,94,38,46,57,32,67,74,65,91,17,48
Nif_Telmatospir_siberiense,Extant-MLAnc_Align,NA,NA,1,104,17,89,91,55,125,37,86,91,89,38,44,51,34,58,75,58,91,16,53
Nif_Rhodopseudomonas_palustris,Extant-MLAnc_Align,NA,NA,1,116,18,81,95,55,126,33,87,95,83,37,46,48,39,56,62,70,89,15,53
Nif_Beijerinckia_indica,Extant-MLAnc_Align,NA,NA,1,97,19,81,92,55,117,42,89,85,83,45,51,54,36,56,67,64,94,16,53
Nif_Rhodomicrobium_vannielii,Extant-MLAnc_Align,NA,NA,1,111,17,82,89,50,127,34,77,89,95,40,53,51,29,55,62,65,95,16,59
Nif_Methylocystis_parvus_OBBP,Extant-MLAnc_Align,NA,NA,1,103,20,81,96,54,122,34,86,89,84,42,50,54,34,58,72,60,90,16,55
Nif_Xanthobacter_autotrophicus,Extant-MLAnc_Align,NA,NA,1,113,19,81,92,55,119,37,90,88,87,46,53,61,43,57,67,61,86,15,53
Nif_Bradyrhiz_diazoefficiens,Extant-MLAnc_Align,NA,NA,1,113,19,80,89,51,122,38,92,87,96,36,47,55,40,61,78,57,83,15,53
Nif_Rhodoblastus_acidophilus,Extant-MLAnc_Align,NA,NA,1,111,19,86,89,57,123,37,81,94,84,41,50,51,32,51,66,69,100,14,54
Nif_Novos_naphthalenivorans,Extant-MLAnc_Align,NA,NA,1,118,19,86,101,52,118,36,87,87,81,48,48,57,30,55,65,57,91,15,58
Nif_Acidiferro_thiooxydans,Extant-MLAnc_Align,NA,NA,1,113,18,88,83,56,124,36,80,78,90,42,44,57,32,61,66,67,94,15,54
Nif_Leptospirillum_ferriphilum,Extant-MLAnc_Align,NA,NA,1,92,16,77,101,57,113,35,83,83,87,43,51,51,30,65,66,73,90,13,53
Nif_Immundisoli_cernigliae,Extant-MLAnc_Align,NA,NA,1,111,20,91,91,57,121,37,80,88,88,40,45,54,29,54,67,68,92,17,54
Nif_Halothiobacillus_LS2,Extant-MLAnc_Align,NA,NA,1,98,18,83,101,53,124,36,83,86,90,45,48,49,29,57,66,72,87,14,54
Nif_Methylocaldum_szegediense,Extant-MLAnc_Align,NA,NA,1,97,18,86,91,58,122,39,90,89,87,39,44,54,34,57,62,73,89,17,55
Nif_Paludi_yongneupense,Extant-MLAnc_Align,NA,NA,1,117,20,85,88,57,114,43,79,68,100,42,39,55,38,67,77,59,85,16,45
Nif_Herbaspirillum_seropedicae,Extant-MLAnc_Align,NA,NA,1,106,19,84,90,54,115,34,80,83,96,42,46,55,42,54,68,65,95,15,52
Nif_Sulfuriferula_AH1,Extant-MLAnc_Align,NA,NA,1,105,20,85,95,55,121,35,82,87,92,45,45,52,32,53,71,63,88,15,53
Nif_Derxia_gummosa,Extant-MLAnc_Align,NA,NA,1,103,19,82,88,59,119,35,87,91,91,38,45,55,41,52,67,64,89,15,54
Nif_Methyloversatilis_RAC08,Extant-MLAnc_Align,NA,NA,1,95,19,83,95,52,118,38,87,94,94,46,43,54,35,52,66,64,90,15,55
Nif_Leptothrix_cholodnii_SP-6,Extant-MLAnc_Align,NA,NA,1,109,18,87,84,56,115,36,81,87,96,42,45,55,36,54,69,64,93,15,55
Nif_Hydrogenophaga_flava,Extant-MLAnc_Align,NA,NA,1,101,20,82,93,53,119,36,80,92,94,43,42,54,37,53,68,69,89,15,59
Nif_Cupriavidus_sp._amp6,Extant-MLAnc_Align,NA,NA,1,96,20,84,87,56,122,32,80,82,98,37,48,53,37,63,73,66,93,14,57
Nif_Azohydromonas_australica,Extant-MLAnc_Align,NA,NA,1,109,20,83,87,54,118,36,84,90,94,37,50,53,36,53,66,68,90,15,55
